latitude;longitude;heat_capacity_J_per_K
63.0;-171.0;1.0440889049919998e+21
63.0;-165.0;6.34781519864e+20
63.0;-159.0;9.8919483624e+19
63.0;-153.0;8.8658295696e+19
63.0;-147.0;1.26282651432e+20
63.0;-141.0;5.2174071952e+19
63.0;-135.0;5.2174071952e+19
63.0;-129.0;4.9893807968e+19
63.0;-123.0;1.26282651432e+20
63.0;-117.0;1.98110966928e+20
63.0;-111.0;1.8214911904e+20
63.0;-105.0;1.1488133151199999e+20
63.0;-99.0;1.6162674318399996e+20
63.0;-93.0;4.3297815728e+20
63.0;-87.0;8.616677862719999e+20
63.0;-81.0;1.029267189096e+21
63.0;-75.0;5.3216964058400005e+20
63.0;-69.0;5.333097725759999e+20
63.0;-63.0;1.03154745308e+21
63.0;-57.0;1.185465272e+21
63.0;-51.0;7.38533531136e+20
63.0;-45.0;1.8214911904e+20
63.0;-39.0;1.006464549256e+21
63.0;-33.0;1.185465272e+21
63.0;-27.0;1.183185008016e+21
63.0;-21.0;8.57107258304e+20
63.0;-15.0;9.448974216880001e+20
63.0;-9.0;1.177484348056e+21
63.0;-3.0;1.178624480048e+21
63.0;3.0;1.1273185404080001e+21
63.0;9.0;5.2418871664e+20
63.0;15.0;1.31983311392e+20
63.0;21.0;5.90316372176e+20
63.0;27.0;2.7906033836e+20
63.0;33.0;2.9616231824e+20
63.0;39.0;2.65378754456e+20
63.0;45.0;4.8753675976e+19
63.0;51.0;4.7613543984e+19
63.0;57.0;4.7613543984e+19
63.0;63.0;5.7874731912000004e+19
63.0;69.0;6.0154995896e+19
63.0;75.0;5.3314203944e+19
63.0;81.0;4.8753675976e+19
63.0;87.0;5.673459992e+19
63.0;93.0;4.7613543984e+19
63.0;99.0;4.533328e+19
63.0;105.0;4.533328e+19
63.0;111.0;4.533328e+19
63.0;117.0;4.9893807968e+19
63.0;123.0;6.1295127888e+19
63.0;129.0;6.243525988e+19
63.0;135.0;5.3314203944e+19
63.0;141.0;4.533328e+19
63.0;147.0;4.533328e+19
63.0;153.0;6.6995787848e+19
63.0;159.0;3.15544562104e+20
63.0;165.0;1.57066215216e+20
63.0;171.0;1.88989910992e+20
63.0;177.0;5.8119531623999996e+20
69.0;-177.0;7.704572269120001e+20
69.0;-171.0;1.0851336567040001e+21
69.0;-165.0;9.186743858719999e+20
69.0;-159.0;3.09843902144e+20
69.0;-153.0;2.9502218624799998e+20
69.0;-147.0;3.873728776e+20
69.0;-141.0;4.865643609040001e+20
69.0;-135.0;5.7207426030400006e+20
69.0;-129.0;4.523604011440001e+20
69.0;-123.0;4.93405152856e+20
69.0;-117.0;4.09035385448e+20
69.0;-111.0;2.65378754456e+20
69.0;-105.0;3.42907729912e+20
69.0;-99.0;6.37061783848e+20
69.0;-93.0;4.07895253456e+20
69.0;-87.0;4.39818949232e+20
69.0;-81.0;5.732143922959999e+20
69.0;-75.0;4.808637009440001e+20
69.0;-69.0;4.5008013716e+20
69.0;-63.0;9.984836253119999e+20
69.0;-57.0;1.131879068376e+21
69.0;-51.0;2.9160179027200003e+20
69.0;-45.0;4.533328e+19
69.0;-39.0;4.9893807968e+19
69.0;-33.0;3.05283374176e+20
69.0;-27.0;6.427624438079999e+20
69.0;-21.0;1.0532099609280001e+21
69.0;-15.0;1.16266263216e+21
69.0;-9.0;1.1820448760239998e+21
69.0;-3.0;1.185465272e+21
69.0;3.0;1.185465272e+21
69.0;9.0;1.185465272e+21
69.0;15.0;8.536868623280002e+20
69.0;21.0;4.22716969352e+20
69.0;27.0;3.1326429812e+20
69.0;33.0;5.8233544823199996e+20
69.0;39.0;8.343046184640001e+20
69.0;45.0;9.65419797544e+20
69.0;51.0;6.71265743608e+20
69.0;57.0;5.80055184248e+20
69.0;63.0;5.2418871664e+20
69.0;69.0;2.6765901844e+20
69.0;75.0;3.77111689672e+20
69.0;81.0;1.0804053956e+20
69.0;87.0;8.0677371752e+19
69.0;93.0;6.6995787848e+19
69.0;99.0;4.7613543984e+19
69.0;105.0;4.6473411992e+19
69.0;111.0;4.533328e+19
69.0;117.0;4.533328e+19
69.0;123.0;6.3575391872e+19
69.0;129.0;1.43384631312e+20
69.0;135.0;1.3882410334399998e+20
69.0;141.0;8.0677371752e+19
69.0;147.0;7.8397107768e+19
69.0;153.0;2.448563786e+20
69.0;159.0;3.54309049832e+20
69.0;165.0;5.013860768e+20
69.0;171.0;5.00245944808e+20
69.0;177.0;4.8428409692e+20
75.0;-177.0;1.185465272e+21
75.0;-171.0;1.185465272e+21
75.0;-165.0;1.185465272e+21
75.0;-159.0;1.185465272e+21
75.0;-153.0;1.185465272e+21
75.0;-147.0;1.185465272e+21
75.0;-141.0;1.185465272e+21
75.0;-135.0;1.185465272e+21
75.0;-129.0;1.185465272e+21
75.0;-123.0;7.704572269120001e+20
75.0;-117.0;6.08558484048e+20
75.0;-111.0;7.47654587072e+20
75.0;-105.0;8.958717460319999e+20
75.0;-99.0;7.33973003168e+20
75.0;-93.0;6.496032357600001e+20
75.0;-87.0;5.4813148847200004e+20
75.0;-81.0;4.922650208640001e+20
75.0;-75.0;1.0839935247119999e+21
75.0;-69.0;9.65419797544e+20
75.0;-63.0;8.365848824480001e+20
75.0;-57.0;4.74022908992e+20
75.0;-51.0;4.6473411992e+19
75.0;-45.0;4.533328e+19
75.0;-39.0;4.533328e+19
75.0;-33.0;4.533328e+19
75.0;-27.0;8.4097767728e+19
75.0;-21.0;5.59532808392e+20
75.0;-15.0;1.180904744032e+21
75.0;-9.0;1.185465272e+21
75.0;-3.0;1.185465272e+21
75.0;3.0;1.185465272e+21
75.0;9.0;1.185465272e+21
75.0;15.0;1.0703119408080001e+21
75.0;21.0;1.131879068376e+21
75.0;27.0;1.183185008016e+21
75.0;33.0;1.185465272e+21
75.0;39.0;1.185465272e+21
75.0;45.0;1.185465272e+21
75.0;51.0;1.1352994643519999e+21
75.0;57.0;8.673684462319998e+20
75.0;63.0;1.0326875850719999e+21
75.0;69.0;1.0098849452319998e+21
75.0;75.0;1.136439596344e+21
75.0;81.0;9.905027013680001e+20
75.0;87.0;6.8950785548e+20
75.0;93.0;4.45519609192e+20
75.0;99.0;3.91933405568e+20
75.0;105.0;2.36875454656e+20
75.0;111.0;4.79723568952e+20
75.0;117.0;9.03852669976e+20
75.0;123.0;9.52878345632e+20
75.0;129.0;1.05435009292e+21
75.0;135.0;1.154681708216e+21
75.0;141.0;8.479862023680001e+20
75.0;147.0;1.052069828936e+21
75.0;153.0;1.177484348056e+21
75.0;159.0;1.185465272e+21
75.0;165.0;1.185465272e+21
75.0;171.0;1.185465272e+21
75.0;177.0;1.185465272e+21
81.0;-177.0;1.07044340732e+20
81.0;-171.0;1.07044340732e+20
81.0;-165.0;1.07044340732e+20
81.0;-159.0;1.07044340732e+20
81.0;-153.0;1.07044340732e+20
81.0;-147.0;1.07044340732e+20
81.0;-141.0;1.07044340732e+20
81.0;-135.0;1.07044340732e+20
81.0;-129.0;1.07044340732e+20
81.0;-123.0;1.07044340732e+20
81.0;-117.0;1.07044340732e+20
81.0;-111.0;1.04761031484916e+20
81.0;-105.0;1.02786277541492e+20
81.0;-99.0;1.00317835112212e+20
81.0;-93.0;8.3840981896768e+19
81.0;-87.0;7.4831167029896e+19
81.0;-81.0;6.322948761228e+19
81.0;-75.0;6.3599753976672e+19
81.0;-69.0;7.2115880357688e+19
81.0;-63.0;6.816637247084e+19
81.0;-57.0;6.4833975191312e+19
81.0;-51.0;6.3599753976672e+19
81.0;-45.0;5.7798914267864e+19
81.0;-39.0;5.2553474105644e+19
81.0;-33.0;5.1751230316128e+19
81.0;-27.0;5.7305225782008005e+19
81.0;-21.0;7.7052765216248e+19
81.0;-15.0;9.77876816222e+19
81.0;-9.0;1.07044340732e+20
81.0;-3.0;1.07044340732e+20
81.0;3.0;1.07044340732e+20
81.0;9.0;1.05378142092236e+20
81.0;15.0;9.223368615632e+19
81.0;21.0;9.3282774188764e+19
81.0;27.0;1.0303312178442e+20
81.0;33.0;1.06797496489072e+20
81.0;39.0;1.07044340732e+20
81.0;45.0;1.05933541638824e+20
81.0;51.0;1.03835365573936e+20
81.0;57.0;1.01058367840996e+20
81.0;63.0;1.0334167708808e+20
81.0;69.0;1.07044340732e+20
81.0;75.0;1.06859207549804e+20
81.0;81.0;1.06797496489072e+20
81.0;87.0;1.07044340732e+20
81.0;93.0;9.655346040756e+19
81.0;99.0;9.4146729039012e+19
81.0;105.0;1.01922322691244e+20
81.0;111.0;1.07044340732e+20
81.0;117.0;1.07044340732e+20
81.0;123.0;1.07044340732e+20
81.0;129.0;1.07044340732e+20
81.0;135.0;1.07044340732e+20
81.0;141.0;1.07044340732e+20
81.0;147.0;1.07044340732e+20
81.0;153.0;1.07044340732e+20
81.0;159.0;1.07044340732e+20
81.0;165.0;1.07044340732e+20
81.0;171.0;1.07044340732e+20
81.0;177.0;1.07044340732e+20
87.0;-177.0;1.07044340732e+20
87.0;-171.0;1.07044340732e+20
87.0;-165.0;1.07044340732e+20
87.0;-159.0;1.07044340732e+20
87.0;-153.0;1.07044340732e+20
87.0;-147.0;1.07044340732e+20
87.0;-141.0;1.07044340732e+20
87.0;-135.0;1.07044340732e+20
87.0;-129.0;1.07044340732e+20
87.0;-123.0;1.07044340732e+20
87.0;-117.0;1.07044340732e+20
87.0;-111.0;1.07044340732e+20
87.0;-105.0;1.07044340732e+20
87.0;-99.0;1.07044340732e+20
87.0;-93.0;1.07044340732e+20
87.0;-87.0;1.07044340732e+20
87.0;-81.0;1.07044340732e+20
87.0;-75.0;1.07044340732e+20
87.0;-69.0;1.07044340732e+20
87.0;-63.0;1.07044340732e+20
87.0;-57.0;1.07044340732e+20
87.0;-51.0;1.07044340732e+20
87.0;-45.0;1.07044340732e+20
87.0;-39.0;1.07044340732e+20
87.0;-33.0;1.07044340732e+20
87.0;-27.0;1.07044340732e+20
87.0;-21.0;1.07044340732e+20
87.0;-15.0;1.07044340732e+20
87.0;-9.0;1.07044340732e+20
87.0;-3.0;1.07044340732e+20
87.0;3.0;1.07044340732e+20
87.0;9.0;1.07044340732e+20
87.0;15.0;1.07044340732e+20
87.0;21.0;1.07044340732e+20
87.0;27.0;1.07044340732e+20
87.0;33.0;1.07044340732e+20
87.0;39.0;1.07044340732e+20
87.0;45.0;1.07044340732e+20
87.0;51.0;1.07044340732e+20
87.0;57.0;1.07044340732e+20
87.0;63.0;1.07044340732e+20
87.0;69.0;1.07044340732e+20
87.0;75.0;1.07044340732e+20
87.0;81.0;1.07044340732e+20
87.0;87.0;1.07044340732e+20
87.0;93.0;1.07044340732e+20
87.0;99.0;1.07044340732e+20
87.0;105.0;1.07044340732e+20
87.0;111.0;1.07044340732e+20
87.0;117.0;1.07044340732e+20
87.0;123.0;1.07044340732e+20
87.0;129.0;1.07044340732e+20
87.0;135.0;1.07044340732e+20
87.0;141.0;1.07044340732e+20
87.0;147.0;1.07044340732e+20
87.0;153.0;1.07044340732e+20
87.0;159.0;1.07044340732e+20
87.0;165.0;1.07044340732e+20
87.0;171.0;1.07044340732e+20
87.0;177.0;1.07044340732e+20
