latitude;longitude;heat_capacity_J_per_K
63.0;-99.0;2.64005156072e+18
63.0;-93.0;3.5112892024e+18
63.0;-87.0;4.88769824976e+18
63.0;-81.0;5.42581561668e+18
63.0;-75.0;3.82976682772e+18
63.0;-69.0;3.83342749008e+18
63.0;-63.0;5.4331369414e+18
63.0;-57.0;5.92732636e+18
63.0;-51.0;4.49234671488e+18
63.0;-45.0;2.7059434832e+18
63.0;-39.0;5.35260236948e+18
63.0;-33.0;5.92732636e+18
63.0;-27.0;5.92000503528e+18
63.0;-21.0;4.87305560032e+18
63.0;-15.0;5.15492660204e+18
63.0;-9.0;5.90170172348e+18
63.0;-3.0;5.90536238584e+18
63.0;3.0;5.74063257964e+18
63.0;9.0;3.8041421912e+18
63.0;15.0;2.54487433936e+18
63.0;21.0;4.01646060808e+18
63.0;27.0;3.0170997838e+18
63.0;33.0;3.0720097192e+18
63.0;39.0;2.97317183548e+18
63.0;45.0;2.27764598708e+18
63.0;51.0;2.27398532472e+18
63.0;57.0;2.27398532472e+18
63.0;63.0;2.30693128596e+18
63.0;69.0;2.31425261068e+18
63.0;75.0;2.29228863652e+18
63.0;81.0;2.27764598708e+18
63.0;87.0;2.3032706236e+18
63.0;93.0;2.27398532472e+18
63.0;99.0;2.266664e+18
63.0;105.0;2.266664e+18
63.0;111.0;2.266664e+18
63.0;117.0;2.28130664944e+18
63.0;123.0;2.31791327304e+18
63.0;129.0;2.3215739354e+18
63.0;135.0;2.29228863652e+18
63.0;141.0;2.266664e+18
63.0;147.0;2.266664e+18
63.0;153.0;2.33621658484e+18
63.0;159.0;3.13424097932e+18
63.0;165.0;2.62540891128e+18
63.0;171.0;2.72790745736e+18
63.0;177.0;3.9871753092e+18
69.0;-177.0;4.59484526096e+18
69.0;-171.0;5.60518807232e+18
69.0;-165.0;5.070731367759999e+18
69.0;-159.0;3.11593766752e+18
69.0;-153.0;3.06834905684e+18
69.0;-147.0;3.364862708e+18
69.0;-141.0;3.6833403333200005e+18
69.0;-135.0;3.95789001032e+18
69.0;-129.0;3.5735204625200005e+18
69.0;-123.0;3.70530430748e+18
69.0;-117.0;3.4344152928399995e+18
69.0;-111.0;2.97317183548e+18
69.0;-105.0;3.2220968759600005e+18
69.0;-99.0;4.16654776484e+18
69.0;-93.0;3.43075463048e+18
69.0;-87.0;3.53325317656e+18
69.0;-81.0;3.96155067268e+18
69.0;-75.0;3.66503702152e+18
69.0;-69.0;3.5661991378e+18
69.0;-63.0;5.32697773296e+18
69.0;-57.0;5.75527522908e+18
69.0;-51.0;3.05736706976e+18
69.0;-45.0;2.266664e+18
69.0;-39.0;2.28130664944e+18
69.0;-33.0;3.10129501808e+18
69.0;-27.0;4.18485107664e+18
69.0;-21.0;5.50268952624e+18
69.0;-15.0;5.8541131128e+18
69.0;-9.0;5.91634437292e+18
69.0;-3.0;5.92732636e+18
69.0;3.0;5.92732636e+18
69.0;9.0;5.92732636e+18
69.0;15.0;4.86207361324e+18
69.0;21.0;3.4783432411600005e+18
69.0;27.0;3.1269196546e+18
69.0;33.0;3.99083597156e+18
69.0;39.0;4.79984235312e+18
69.0;45.0;5.22081852452e+18
69.0;51.0;4.27636763564e+18
69.0;57.0;3.98351464684e+18
69.0;63.0;3.8041421912e+18
69.0;69.0;2.9804931602e+18
69.0;75.0;3.3319167467600005e+18
69.0;81.0;2.4680004298e+18
69.0;87.0;2.38014453316e+18
69.0;93.0;2.33621658484e+18
69.0;99.0;2.27398532472e+18
69.0;105.0;2.27032466236e+18
69.0;111.0;2.266664e+18
69.0;117.0;2.266664e+18
69.0;123.0;2.32523459776e+18
69.0;129.0;2.58148096296e+18
69.0;135.0;2.56683831352e+18
69.0;141.0;2.38014453316e+18
69.0;147.0;2.37282320844e+18
69.0;153.0;2.907279913e+18
69.0;159.0;3.2587034995600005e+18
69.0;165.0;3.730928944e+18
69.0;171.0;3.72726828164e+18
69.0;177.0;3.6760190086e+18
75.0;-177.0;5.92732636e+18
75.0;-171.0;5.92732636e+18
75.0;-165.0;5.92732636e+18
75.0;-159.0;5.92732636e+18
75.0;-153.0;5.92732636e+18
75.0;-147.0;5.92732636e+18
75.0;-141.0;5.92732636e+18
75.0;-135.0;5.92732636e+18
75.0;-129.0;5.92732636e+18
75.0;-123.0;4.59484526096e+18
75.0;-117.0;4.07503120584e+18
75.0;-111.0;4.52163201376e+18
75.0;-105.0;4.997518120559999e+18
75.0;-99.0;4.47770406544e+18
75.0;-93.0;4.2068150508e+18
75.0;-87.0;3.88101610076e+18
75.0;-81.0;3.70164364512e+18
75.0;-75.0;5.60152740996e+18
75.0;-69.0;5.22081852452e+18
75.0;-63.0;4.807163677840001e+18
75.0;-57.0;3.64307304736e+18
75.0;-51.0;2.27032466236e+18
75.0;-45.0;2.266664e+18
75.0;-39.0;2.266664e+18
75.0;-33.0;2.266664e+18
75.0;-27.0;2.39112652024e+18
75.0;-21.0;3.91762272436e+18
75.0;-15.0;5.91268371056e+18
75.0;-9.0;5.92732636e+18
75.0;-3.0;5.92732636e+18
75.0;3.0;5.92732636e+18
75.0;9.0;5.92732636e+18
75.0;15.0;5.55759946164e+18
75.0;21.0;5.75527522908e+18
75.0;27.0;5.92000503528e+18
75.0;33.0;5.92732636e+18
75.0;39.0;5.92732636e+18
75.0;45.0;5.92732636e+18
75.0;51.0;5.76625721616e+18
75.0;57.0;4.906001561559999e+18
75.0;63.0;5.43679760376e+18
75.0;69.0;5.36358435656e+18
75.0;75.0;5.76991787852e+18
75.0;81.0;5.30135309644e+18
75.0;87.0;4.3349382334e+18
75.0;93.0;3.5515564883600005e+18
75.0;99.0;3.37950535744e+18
75.0;105.0;2.88165527648e+18
75.0;111.0;3.66137635916e+18
75.0;117.0;5.02314275708e+18
75.0;123.0;5.18055123856e+18
75.0;129.0;5.5063501886e+18
75.0;135.0;5.82848847628e+18
75.0;141.0;4.84377030144e+18
75.0;147.0;5.49902886388e+18
75.0;153.0;5.90170172348e+18
75.0;159.0;5.92732636e+18
75.0;165.0;5.92732636e+18
75.0;171.0;5.92732636e+18
75.0;177.0;5.92732636e+18
81.0;-177.0;2.6761085183e+18
81.0;-171.0;2.6761085183e+18
81.0;-165.0;2.6761085183e+18
81.0;-159.0;2.6761085183e+18
81.0;-153.0;2.6761085183e+18
81.0;-147.0;2.6761085183e+18
81.0;-141.0;2.6761085183e+18
81.0;-135.0;2.6761085183e+18
81.0;-129.0;2.6761085183e+18
81.0;-123.0;2.6761085183e+18
81.0;-117.0;2.6761085183e+18
81.0;-111.0;2.6609590711229e+18
81.0;-105.0;2.6478568465373e+18
81.0;-99.0;2.6314790658053e+18
81.0;-93.0;2.5221573794192e+18
81.0;-87.0;2.4623784797473997e+18
81.0;-81.0;2.3854029103070003e+18
81.0;-75.0;2.3878595774168e+18
81.0;-69.0;2.4443629209422e+18
81.0;-63.0;2.418158471771e+18
81.0;-57.0;2.3960484677828004e+18
81.0;-51.0;2.3878595774168e+18
81.0;-45.0;2.3493717926966e+18
81.0;-39.0;2.3145690086411e+18
81.0;-33.0;2.3092462299032e+18
81.0;-27.0;2.3460962365502e+18
81.0;-21.0;2.4771184824062003e+18
81.0;-15.0;2.614691840555e+18
81.0;-9.0;2.6761085183e+18
81.0;-3.0;2.6761085183e+18
81.0;3.0;2.6761085183e+18
81.0;9.0;2.6650535163059e+18
81.0;15.0;2.577841833908e+18
81.0;21.0;2.5848023907191e+18
81.0;27.0;2.6494946246105e+18
81.0;33.0;2.6744707402268e+18
81.0;39.0;2.6761085183e+18
81.0;45.0;2.6687385169706e+18
81.0;51.0;2.6548174033484e+18
81.0;57.0;2.6363924000249e+18
81.0;63.0;2.651541847202e+18
81.0;69.0;2.6761085183e+18
81.0;75.0;2.6748801847451e+18
81.0;81.0;2.6744707402268e+18
81.0;87.0;2.6761085183e+18
81.0;93.0;2.6065029501889997e+18
81.0;99.0;2.5905346139753e+18
81.0;105.0;2.6421246232811e+18
81.0;111.0;2.6761085183e+18
81.0;117.0;2.6761085183e+18
81.0;123.0;2.6761085183e+18
81.0;129.0;2.6761085183e+18
81.0;135.0;2.6761085183e+18
81.0;141.0;2.6761085183e+18
81.0;147.0;2.6761085183e+18
81.0;153.0;2.6761085183e+18
81.0;159.0;2.6761085183e+18
81.0;165.0;2.6761085183e+18
81.0;171.0;2.6761085183e+18
81.0;177.0;2.6761085183e+18
87.0;-177.0;2.6761085183e+18
87.0;-171.0;2.6761085183e+18
87.0;-165.0;2.6761085183e+18
87.0;-159.0;2.6761085183e+18
87.0;-153.0;2.6761085183e+18
87.0;-147.0;2.6761085183e+18
87.0;-141.0;2.6761085183e+18
87.0;-135.0;2.6761085183e+18
87.0;-129.0;2.6761085183e+18
87.0;-123.0;2.6761085183e+18
87.0;-117.0;2.6761085183e+18
87.0;-111.0;2.6761085183e+18
87.0;-105.0;2.6761085183e+18
87.0;-99.0;2.6761085183e+18
87.0;-93.0;2.6761085183e+18
87.0;-87.0;2.6761085183e+18
87.0;-81.0;2.6761085183e+18
87.0;-75.0;2.6761085183e+18
87.0;-69.0;2.6761085183e+18
87.0;-63.0;2.6761085183e+18
87.0;-57.0;2.6761085183e+18
87.0;-51.0;2.6761085183e+18
87.0;-45.0;2.6761085183e+18
87.0;-39.0;2.6761085183e+18
87.0;-33.0;2.6761085183e+18
87.0;-27.0;2.6761085183e+18
87.0;-21.0;2.6761085183e+18
87.0;-15.0;2.6761085183e+18
87.0;-9.0;2.6761085183e+18
87.0;-3.0;2.6761085183e+18
87.0;3.0;2.6761085183e+18
87.0;9.0;2.6761085183e+18
87.0;15.0;2.6761085183e+18
87.0;21.0;2.6761085183e+18
87.0;27.0;2.6761085183e+18
87.0;33.0;2.6761085183e+18
87.0;39.0;2.6761085183e+18
87.0;45.0;2.6761085183e+18
87.0;51.0;2.6761085183e+18
87.0;57.0;2.6761085183e+18
87.0;63.0;2.6761085183e+18
87.0;69.0;2.6761085183e+18
87.0;75.0;2.6761085183e+18
87.0;81.0;2.6761085183e+18
87.0;87.0;2.6761085183e+18
87.0;93.0;2.6761085183e+18
87.0;99.0;2.6761085183e+18
87.0;105.0;2.6761085183e+18
87.0;111.0;2.6761085183e+18
87.0;117.0;2.6761085183e+18
87.0;123.0;2.6761085183e+18
87.0;129.0;2.6761085183e+18
87.0;135.0;2.6761085183e+18
87.0;141.0;2.6761085183e+18
87.0;147.0;2.6761085183e+18
87.0;153.0;2.6761085183e+18
87.0;159.0;2.6761085183e+18
87.0;165.0;2.6761085183e+18
87.0;171.0;2.6761085183e+18
87.0;177.0;2.6761085183e+18
